[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_MOLECULAR_WEIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,COMMENT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,TIME,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,X,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,Y1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Compressor Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
sample offset = 32.45 mm touchdown = 9.13999974727631 mm,3985308332,299.8344116,-0.016456053,-0.004824873,5.34E-06,1,0.999551974,38.01703262,1.787488678,17.48000085,-0.045080314,-0.007666721,2.5,-3.28E-06,-0.004824763,-6.32E-06,299.8344116,299.8344116,-0.018837085,-0.01407502,54.32787186,18.00708044,7.104996681,0,0,0,38,299.8458557,1,4,1,,,1.694946289,41.54447937,,,,,,,,,,,,,,,,
,3985308340,299.8378601,12.54822588,-0.00310868,0.000524804,1,0.999551974,38.01703262,1.787488577,17.48000085,-0.029161086,-0.004256481,2.5,7.10E-05,-0.003108654,6.90E-05,299.8378601,299.8378601,9.362411499,15.73404026,54.45527731,18.00897394,7.10956955,0,0,0,38,299.840271,1,6,1,,,1.695404053,42.03323746,,,,,,,,,,,,,,,,
,3985308340,299.8382111,37.34186602,0.040294059,0.002462208,1,0.999551974,38.01703262,1.787488577,17.48000085,0.376049227,0.066571056,2.5,0.000299595,0.04029296,0.000325021,299.8378601,299.8378601,15.73404026,58.94969177,53.94331063,18.00897394,7.109373569,0,0,0,38,299.8411255,1,6,1,,,1.696472168,42.52199554,,,,,,,,,,,,,,,,
,3985308341,299.8384247,83.58380127,0.094264526,0.002066114,1,0.999551974,38.01703262,1.787472277,17.48000085,0.880481787,0.151281514,2.5,0.000224177,0.094262256,0.00028367,299.838562,299.838562,58.94969177,108.2179108,54.53031364,18.00846676,7.110112667,0,0,0,38,299.8418579,1,6,1,,,1.696777344,42.52199554,,,,,,,,,,,,,,,,
,3985308343,299.8377075,184.8655701,0.179940258,0.001524241,1,0.999551974,38.01703262,1.787442109,17.48000085,1.681160801,0.28612371,2.5,0.000144251,0.179936108,0.000257822,299.8371277,299.8371277,157.4242249,212.3069153,54.20281129,18.00923717,7.111402512,0,0,0,38,299.8438416,1,6,1,,,1.702880859,42.52199554,,,,,,,,,,,,,,,,
,3985308347,299.8392639,352.3542175,0.245253298,0.001194345,1,0.999551974,38.01703262,1.787438475,17.48000085,2.292715854,0.388825881,25,5.30E-05,0.245247722,0.000207834,299.8392639,299.8392639,352.3542175,352.3542175,54.43495496,18.01142473,7.113032818,0,0,0,38,299.8438416,1,6,1,,,1.694946289,43.01075363,,,,,,,,,,,,,,,,
,3985308349,299.8410645,484.6631165,0.340160227,0.000818332,1,0.999551974,38.01703262,1.787492482,17.48000085,3.180165336,0.538531126,25,-9.50E-06,0.34015253,0.000205191,299.8408508,299.8408508,463.2481689,506.078064,54.53265853,18.00953193,7.114145279,0,0,0,38,299.8444214,1,6,1,,,1.699676514,42.52199554,,,,,,,,,,,,,,,,
,3985308353,299.8416443,679.1407166,0.408762228,0.000627112,1,0.999551974,38.01703262,1.787453228,17.48000085,3.821457429,0.647050661,25,-1.94E-05,0.408752977,0.00023854,299.8408508,299.8408508,654.2351685,704.0462646,54.4881057,18.00990081,7.116485119,0,0,0,38,299.8438416,1,6,1,,,1.697845459,43.01075363,,,,,,,,,,,,,,,,
,3985308356,299.8427887,828.9311523,0.450196318,0.000518968,1,0.999551974,38.01703262,1.787443119,17.48000085,4.208824271,0.712462993,25,-3.98E-05,0.450186128,0.000244338,299.8424377,299.8424377,804.1208496,853.7414551,54.5701767,18.01041198,7.117788792,0,0,0,38,299.8429871,1,6,1,,,1.699676514,43.01075363,,,,,,,,,,,,,,,,
,3985308361,299.8444977,1081.298584,0.506494879,0.000420698,1,0.999551974,38.01703262,1.787447218,17.48000085,4.735188548,0.801405601,25,-6.13E-05,0.506483401,0.000258309,299.8442688,299.8442688,1056.285889,1106.311279,54.50608316,18.01127334,7.12087965,0,0,0,38,299.8439941,1,6,1,,,1.710968018,41.54447937,,,,,,,,,,,,,,,,
,3985308365,299.8447266,1282.688354,0.543860715,0.000362609,1,0.999551974,38.01703262,1.787448713,17.48000085,5.084559253,0.860317714,25,-8.84E-05,0.543848402,0.000254798,299.8447266,299.8447266,1255.258911,1310.117798,54.85859762,18.01165555,7.122313976,0,0,0,38,299.8497009,1,6,1,,,1.702728271,43.98826981,,,,,,,,,,,,,,,,
,3985308370,299.8460693,1532.053284,0.583169762,0.000298486,1,0.999551974,38.01703262,1.787489847,17.48000085,5.45217289,0.922577495,25,-8.87E-05,0.583156535,0.00027933,299.8454285,299.8454285,1510.60498,1553.501587,54.54125644,18.01253471,7.124331951,0,0,0,38,299.8519897,1,6,1,,,1.695098877,43.98826981,,,,,,,,,,,,,,,,
,3985308376,299.8482819,1825.417358,0.62254747,0.000243891,1,0.999551974,38.01703262,1.787457647,17.48000085,5.820271469,0.984552565,25,-0.000127097,0.622533334,0.000265756,299.8484192,299.8484192,1800.799927,1850.03479,54.40447145,18.013463,7.128200054,0,0,0,38,299.8541565,1,6,1,,,1.710357666,44.47702789,,,,,,,,,,,,,,,,
,3985308382,299.8490753,2128.49585,0.655480897,0.000218521,1,0.999551974,38.01703262,1.78743771,17.48000085,6.128076079,1.036784184,25,-0.000116788,0.65546599,0.00029683,299.8485718,299.8485718,2103.680908,2153.310791,54.58268275,18.01442624,7.130355835,0,0,0,38,299.8583069,1,6,1,,,1.699981689,44.96578979,,,,,,,,,,,,,,,,
,3985308388,299.8517914,2426.900757,0.683642647,0.000188244,1,0.999551974,38.01703262,1.787481697,17.48000085,6.391481949,1.081538352,25,-0.000102068,0.683627038,0.000329298,299.8514404,299.8514404,2402.300049,2451.501465,54.70618006,18.01314,7.132721424,0,0,0,38,299.8568726,1,6,1,,,1.695098877,44.96578979,,,,,,,,,,,,,,,,
,3985308395,299.8535004,2773.654419,0.711943606,0.000160636,1,0.999551974,38.01703262,1.787472243,17.48000085,6.656066629,1.126131936,25,-0.000124807,0.711927331,0.000324394,299.8534241,299.8534241,2746.163086,2801.145752,54.59362555,18.01392563,7.136333466,0,0,0,38,299.8651733,1,6,1,,,1.700897217,44.96578979,,,,,,,,,,,,,,,,
,3985308402,299.8527985,3119.996338,0.73654182,0.000150288,1,0.999551974,38.01703262,1.787497051,17.48000085,6.886072842,1.165409957,25,-9.13E-05,0.736524974,0.000373404,299.8522949,299.8522949,3098.20752,3141.785156,54.52562387,18.01399854,7.139786243,0,0,0,38,299.8728943,1,6,1,,,1.702270508,44.96578979,,,,,,,,,,,,,,,,
,3985308410,299.8553772,3520.10437,0.761101123,0.000118222,1,0.999551974,38.01703262,1.78747899,17.48000085,7.115601493,1.204317646,25,-8.79E-05,0.761083661,0.000392291,299.8551636,299.8551636,3495.082275,3545.126465,54.63427024,18.01557908,7.14422226,0,0,0,38,299.8794556,1,6,1,,,1.698760986,45.94330597,,,,,,,,,,,,,,,,
,3985308418,299.8587189,3919.797729,0.782669086,0.000106212,1,0.999551974,38.01703262,1.78751243,17.48000085,7.317357675,1.238574167,25,-7.90E-05,0.782651053,0.000414765,299.8590088,299.8590088,3895.756348,3943.839111,54.76402057,18.01623098,7.147343159,0,0,0,38,299.8851624,1,6,1,,,1.713104248,46.92082214,,,,,,,,,,,,,,,,
,3985308427,299.8625793,4369.230957,0.804231255,9.66E-05,1,0.999551974,38.01703262,1.787455649,17.48000085,7.518743343,1.272476707,25,-0.000100347,0.804212656,0.000406949,299.8615723,299.8615723,4341.417969,4397.043945,54.76714709,18.01700978,7.15118885,0,0,0,38,299.8887634,1,6,1,,,1.696472168,46.43206406,,,,,,,,,,,,,,,,
,3985308436,299.8659363,4817.461914,0.823465478,7.82E-05,1,0.999551974,38.01703262,1.787451224,17.48000085,7.69850176,1.303158194,25,-7.58E-05,0.823446345,0.00044362,299.8648682,299.8648682,4795.323242,4839.600586,54.6991454,18.01740147,7.155741215,0,0,0,38,299.8946228,1,6,1,,,1.696929932,46.43206406,,,,,,,,,,,,,,,,
,3985308446,299.8681641,5318.51123,0.842581973,8.23E-05,1,0.999551974,38.01703262,1.787435819,17.48000085,7.877189766,1.333183195,25,-0.000100595,0.842562363,0.000430805,299.8677368,299.8677368,5293.900879,5343.121582,54.80466525,18.01684684,7.158669472,0,0,0,38,299.8977661,1,6,1,,,1.696777344,46.92082214,,,,,,,,,,,,,,,,
,3985308456,299.8721619,5809.771729,0.859883494,7.94E-05,1,0.999551974,38.01703262,1.78744478,17.48000085,8.038872431,1.361188936,25,-3.59E-05,0.859863349,0.000506366,299.8717346,299.8717346,5784.754395,5834.789063,54.80701014,18.0181377,7.163462162,0,0,0,38,299.9042053,1,6,1,,,1.699523926,47.89833832,,,,,,,,,,,,,,,,
,3985308467,299.8767395,6360.786865,0.877108709,5.75E-05,1,0.999551974,38.01703262,1.78746323,17.48000085,8.200062084,1.388040253,25,-8.25E-05,0.877088084,0.000470523,299.8761597,299.8761597,6336.152344,6385.421387,54.82811411,18.01906642,7.167104721,0,0,0,38,299.9067688,1,6,1,,,1.699066162,47.40958023,,,,,,,,,,,,,,,,
,3985308478,299.8797302,6906.980225,0.89289644,7.17E-05,1,0.999551974,38.01703262,1.787482057,17.48000085,8.347698044,1.413325394,25,-5.33E-05,0.892875357,0.000509616,299.8797302,299.8797302,6882.193848,6931.766602,54.96646236,18.01941458,7.171515942,0,0,0,38,299.9124756,1,6,1,,,1.699371338,47.40958023,,,,,,,,,,,,,,,,
,3985308489,299.883606,7456.378418,0.907424446,6.64E-05,1,0.999551974,38.01703262,1.787462617,17.48000085,8.483416951,1.436378808,25,-4.63E-05,0.907402923,0.00052573,299.8840332,299.8840332,7431.358887,7481.397949,54.82733248,18.01961126,7.176003933,0,0,0,38,299.9177856,1,6,1,,,1.696014404,48.38709641,,,,,,,,,,,,,,,,
,3985308501,299.8878937,8057.199463,0.922054199,4.44E-05,1,0.999551974,38.01703262,1.787469445,17.48000085,8.620246672,1.459385895,25,-6.37E-05,0.922032236,0.000517529,299.8886108,299.8886108,8032.796387,8081.602539,54.91409325,18.02059285,7.179658413,0,0,0,38,299.9177856,1,6,1,,,1.698303223,48.38709641,,,,,,,,,,,,,,,,
,3985308513,299.8926849,8652.006348,0.93558915,6.16E-05,1,0.999551974,38.01703262,1.787444845,17.48000085,8.746603098,1.48115631,25,-2.52E-05,0.935566724,0.000564493,299.8933411,299.8933411,8630.176758,8673.835938,54.57955624,18.02060225,7.184614182,0,0,0,38,299.9222107,1,6,1,,,1.695556641,47.89833832,,,,,,,,,,,,,,,,
,3985308526,299.8978424,9303.383789,0.949257412,0.00010117,1,0.999551974,38.01703262,1.787414654,17.48000085,8.874297356,1.502410696,25,-6.39E-05,0.949234555,0.000534323,299.8969116,299.8969116,9279.011719,9327.755859,54.79919385,18.02116019,7.189619541,0,0,0,38,299.9226379,1,6,1,,,1.69708252,48.87585831,,,,,,,,,,,,,,,,
,3985308540,299.8993225,9990.153809,0.962932706,4.77E-05,1,0.999551974,38.01703262,1.787418858,17.48000085,9.002064372,1.524644394,25,-2.05E-06,0.962909447,0.000604707,299.898468,299.898468,9968.75293,10011.55469,54.62723558,18.02024034,7.194229603,0,0,0,38,299.9302368,1,6,1,,,1.699981689,48.87585831,,,,,,,,,,,,,,,,
,3985308553,299.9046326,10645.29834,0.974807821,7.52E-05,1,0.999551974,38.01703262,1.787422665,17.48000085,9.113135664,1.543225598,25,-2.60E-05,0.974784156,0.000588196,299.9042053,299.9042053,10620.2832,10670.31348,55.13060435,18.02124542,7.199107647,0,0,0,38,299.9276428,1,6,1,,,1.698150635,49.36461639,,,,,,,,,,,,,,,,
,3985308567,299.9103546,11343.86084,0.986887753,7.09E-05,1,0.999551974,38.01703262,1.787409316,17.48000085,9.22594185,1.562668514,25,9.18E-06,0.986863625,0.000630863,299.9102173,299.9102173,11318.85254,11368.86914,55.0414987,18.02243746,7.204498768,0,0,0,38,299.9302368,1,6,1,,,1.699523926,49.36461639,,,,,,,,,,,,,,,,
,3985308582,299.9146271,12092.15088,0.998987451,8.55E-05,1,0.999551974,38.01703262,1.787427641,17.48000085,9.339232784,1.581347754,25,-4.36E-05,0.998962951,0.000585597,299.9147644,299.9147644,12067.57617,12116.72559,54.73588194,18.02334136,7.208627224,0,0,0,38,299.9320984,1,6,1,,,1.702423096,49.85337448,,,,,,,,,,,,,,,,
,3985308597,299.9160614,12838.48438,1.010378521,7.24E-05,1,0.999551974,38.01703262,1.78738419,17.48000085,9.445376175,1.600068495,25,3.38E-05,1.010353661,0.000670077,299.9150696,299.9150696,12814.45703,12862.51172,54.88439136,18.02218514,7.213074207,0,0,0,38,299.9343567,1,6,1,,,1.695709229,51.31964874,,,,,,,,,,,,,,,,
,3985308613,299.920578,13636.91748,1.021875789,9.12E-05,1,0.999551974,38.01703262,1.787442345,17.48000085,9.55335201,1.617193043,25,-8.71E-05,1.021850605,0.000556377,299.9202271,299.9202271,13609.27344,13664.56152,54.75151452,18.0222457,7.218662262,0,0,0,38,299.9390869,1,6,1,,,1.699981689,49.85337448,,,,,,,,,,,,,,,,
,3985308629,299.9228668,14439.26563,1.032832597,8.04E-05,1,0.999551974,38.01703262,1.787403055,17.48000085,9.655374264,1.63569551,25,4.02E-05,1.032807006,0.000690465,299.9225159,299.9225159,14414.05566,14464.47559,54.89924231,18.02194419,7.223875999,0,0,0,38,299.9436646,1,6,1,,,1.697387695,50.34213257,,,,,,,,,,,,,,,,
,3985308645,299.9275818,15230.71631,1.043205358,4.06E-05,1,0.999551974,38.01703262,1.787414745,17.48000085,9.752499159,1.651575354,25,-1.89E-05,1.043179422,0.000637727,299.9275208,299.9275208,15199.69434,15261.73828,55.18531834,18.02335531,7.227468491,0,0,0,38,299.9448242,1,6,1,,,1.700592041,49.85337448,,,,,,,,,,,,,,,,
,3985308662,299.9302216,16075.21338,1.053535193,5.54E-05,1,0.999551974,38.01703262,1.787402103,17.48000085,9.848893124,1.668547036,25,4.83E-05,1.053508891,0.000711368,299.9303589,299.9303589,16047.79785,16102.62891,54.62176418,18.0224926,7.232861042,0,0,0,38,299.9479675,1,6,1,,,1.696624756,49.85337448,,,,,,,,,,,,,,,,
,3985308680,299.9332275,16978.65039,1.064118106,3.97E-05,1,0.999551974,38.01703262,1.787388587,17.48000085,9.947725956,1.685450825,25,6.56E-05,1.064091453,0.000735157,299.9329529,299.9329529,16954.02148,17003.2793,54.68898423,18.02107439,7.237554073,0,0,0,38,299.9489746,1,6,1,,,1.696929932,50.83089066,,,,,,,,,,,,,,,,
,3985308698,299.9388123,17874.7832,1.074172661,5.94E-05,1,0.999551974,38.01703262,1.787344335,17.48000085,10.04152031,1.701063678,25,3.74E-05,1.07414562,0.000713112,299.9393921,299.9393921,17852.97852,17896.58789,54.68429446,18.02213666,7.242837429,0,0,0,38,299.9523926,1,6,1,,,1.699981689,50.83089066,,,,,,,,,,,,,,,,
,3985308716,299.9421539,18773.04883,1.083702343,6.65E-05,1,0.999551974,38.01703262,1.787346102,17.48000085,10.13066625,1.715848682,25,4.89E-06,1.083674995,0.000686518,299.9430847,299.9430847,18745.40625,18800.69141,54.89455253,18.02198964,7.247924328,0,0,0,38,299.9538269,1,6,1,,,1.695709229,50.83089066,,,,,,,,,,,,,,,,
,3985308735,299.9438934,19720.07129,1.093410207,6.08E-05,1,0.999551974,38.01703262,1.787343484,17.48000085,10.22131381,1.731739085,25,6.09E-05,1.093382538,0.000748536,299.944397,299.944397,19695.05078,19745.0918,54.97349701,18.02197876,7.252493858,0,0,0,38,299.9585571,1,6,1,,,1.696624756,51.31964874,,,,,,,,,,,,,,,,
,3985308754,299.947876,20667.0498,1.102641687,6.83E-05,1,0.999551974,38.01703262,1.787326968,17.48000085,10.30753381,1.746241113,25,5.06E-05,1.102613683,0.000743861,299.9480896,299.9480896,20642.03516,20692.06445,54.99616424,18.02250064,7.258155823,0,0,0,38,299.9578247,1,6,1,,,1.697692871,51.31964874,,,,,,,,,,,,,,,,
,3985308774,299.9490967,21667.08691,1.112002986,5.84E-05,1,0.999551974,38.01703262,1.787325941,17.48000085,10.39512459,1.760551164,25,-3.85E-06,1.111974754,0.000695161,299.9482422,299.9482422,21645.08789,21689.08594,55.01883147,18.02237472,7.262715816,0,0,0,38,299.9568176,1,6,1,,,1.700286865,51.80840683,,,,,,,,,,,,,,,,
,3985308794,299.9522552,22663.9209,1.120969047,5.80E-05,1,0.999551974,38.01703262,1.787295543,17.48000085,10.47872349,1.77496201,25,2.25E-05,1.120940487,0.000727,299.9519653,299.9519653,22639.50195,22688.33984,54.95004816,18.02260336,7.267263412,0,0,0,38,299.9529724,1,6,1,,,1.70135498,52.29716492,,,,,,,,,,,,,,,,
,3985308814,299.9527588,23657.72852,1.129593129,6.61E-05,1,0.999551974,38.01703262,1.787276271,17.48000085,10.55922254,1.788637845,25,2.70E-05,1.129564343,0.000736786,299.9525452,299.9525452,23633.69922,23681.75781,54.75073289,18.02381709,7.272387028,0,0,0,38,299.9438171,1,6,1,,,1.700592041,51.80840683,,,,,,,,,,,,,,,,
,3985308836,299.952179,24753.56543,1.138724237,8.24E-05,1,0.999551974,38.01703262,1.787248857,17.48000085,10.64429539,1.803798308,25,0.000105383,1.138695201,0.000820724,299.9513855,299.9513855,24728.75781,24778.37305,54.88751788,18.0210789,7.276968002,0,0,0,38,299.9490967,1,6,1,,,1.697540283,52.29716492,,,,,,,,,,,,,,,,
,3985308857,299.9530334,25795.60645,1.146986018,4.90E-05,1,0.999551974,38.01703262,1.78727052,17.48000085,10.72174232,1.816361856,25,4.80E-05,1.146956794,0.000768369,299.9530945,299.9530945,25771.19727,25820.01563,55.03446404,18.02147185,7.282310486,0,0,0,38,299.9452515,1,6,1,,,1.697235107,53.27468491,,,,,,,,,,,,,,,,
,3985308879,299.9519653,26894.41309,1.155425522,7.72E-05,1,0.999551974,38.01703262,1.78722868,17.48000085,10.80033069,1.830009146,25,8.32E-05,1.155396109,0.000808724,299.9519653,299.9519653,26869.66797,26919.1582,54.98053167,18.01902876,7.286624432,0,0,0,38,299.9448242,1,6,1,,,1.696166992,52.78592682,,,,,,,,,,,,,,,,
,3985308904,299.9526672,28000.25195,1.163620773,3.63E-05,1,0.999551974,38.01703262,1.787255487,17.48000085,10.87725196,1.842091693,25,-1.49E-05,1.163591206,0.000715565,299.9526672,299.9526672,28000.15234,28000.35156,55.01336007,18.02068222,7.292602062,0,0,0,38,299.9450989,1,4,1,,,1.700134277,53.27468491,,,,,,,,,,,,,,,,
,3985308912,299.9526672,27997.69531,1.163612151,6.49E-05,1,0.999551974,38.01703262,1.787223033,17.48000085,10.87682687,1.842937537,25,8.05E-05,1.163582524,0.000811009,299.9526672,299.9526672,27997.69531,27997.69531,54.92190953,18.0159269,7.294136524,0,0,0,38,299.9469604,1,6,1,,,1.698913574,52.29716492,,,,,,,,,,,,,,,,
,3985308935,299.9525452,26878.55664,1.155369748,8.54E-05,1,0.999551974,38.01703262,1.787168225,17.48000085,10.79938008,1.830281939,25,0.000128332,1.15534029,0.000853805,299.9521179,299.9521179,26857.16992,26899.94336,54.89142602,18.0188896,7.298183918,0,0,0,38,299.9450989,1,6,1,,,1.701507568,52.78592682,,,,,,,,,,,,,,,,
,3985308957,299.9528198,25779.44434,1.146954485,6.76E-05,1,0.999551974,38.01703262,1.787204052,17.48000085,10.72113918,1.815762046,25,-3.76E-06,1.146925301,0.000716597,299.9530945,299.9530945,25755.0332,25803.85547,54.97115213,18.01716969,7.303357601,0,0,0,38,299.9436646,1,6,1,,,1.697387695,52.29716492,,,,,,,,,,,,,,,,
,3985308979,299.951828,24686.16309,1.138178894,4.03E-05,1,0.999551974,38.01703262,1.787196892,17.48000085,10.63902736,1.802101703,25,2.17E-05,1.138149934,0.000736733,299.9521179,299.9521179,24660.93164,24711.39453,54.92738093,18.0189845,7.307599068,0,0,0,38,299.944397,1,6,1,,,1.696472168,53.27468491,,,,,,,,,,,,,,,,
,3985309000,299.953476,23638.32031,1.129573054,5.46E-05,1,0.999551974,38.01703262,1.787168972,17.48000085,10.55829384,1.789210668,25,0.000102953,1.129544198,0.000812704,299.9529724,299.9529724,23613.86523,23662.77539,54.9539563,18.0178389,7.311739445,0,0,0,38,299.941803,1,6,1,,,1.696624756,53.27468491,,,,,,,,,,,,,,,,
,3985309021,299.9533844,22591.24707,1.120511144,7.48E-05,1,0.999551974,38.01703262,1.787239077,17.48000085,10.47419703,1.773719812,25,-2.70E-05,1.120482591,0.000677257,299.9536743,299.9536743,22566.38867,22616.10547,55.12200643,18.01973213,7.314565659,0,0,0,38,299.9440918,1,6,1,,,1.696472168,53.27468491,,,,,,,,,,,,,,,,
,3985309041,299.9531097,21592.47754,1.111601756,6.45E-05,1,0.999551974,38.01703262,1.787185205,17.48000085,10.39047312,1.76036173,25,5.84E-05,1.111573373,0.000757136,299.9535522,299.9535522,21568.45313,21616.50195,55.10481061,18.01732603,7.31859827,0,0,0,38,299.9442444,1,6,1,,,1.699523926,54.25220108,,,,,,,,,,,,,,,,
,3985309061,299.953186,20600.38477,1.10225191,5.07E-05,1,0.999551974,38.01703262,1.787122986,17.48000085,10.30281622,1.74496296,25,7.75E-07,1.102223787,0.00069379,299.9533997,299.9533997,20575.75977,20625.00977,55.00710704,18.01772967,7.322474957,0,0,0,38,299.9426575,1,6,1,,,1.698455811,53.76344299,,,,,,,,,,,,,,,,
,3985309080,299.9530945,19647.64746,1.09301451,7.88E-05,1,0.999551974,38.01703262,1.787108826,17.48000085,10.21617219,1.731637578,25,0.00014097,1.092986526,0.000828304,299.9530945,299.9530945,19623.25781,19672.03711,54.99303773,18.01625969,7.325383663,0,0,0,38,299.9426575,1,6,1,,,1.697692871,53.27468491,,,,,,,,,,,,,,,,
,3985309099,299.953537,18704.93555,1.08331505,4.99E-05,1,0.999551974,38.01703262,1.787101204,17.48000085,10.12571385,1.714829344,25,-1.39E-05,1.083287387,0.000667496,299.9529724,299.9529724,18680.32227,18729.54883,54.89533416,18.01603975,7.329613209,0,0,0,38,299.941803,1,6,1,,,1.696777344,53.76344299,,,,,,,,,,,,,,,,
