[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_MOLECULAR_WEIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,COMMENT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,TIME,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,X,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,Y1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Compressor Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
sample offset = 32.88 mm touchdown = 9.13999974727631 mm,3987817018,299.9541016,-0.01043431,-0.002292641,1.02E-06,1,0.999551974,38.01703262,1.787254846,17.04999991,-0.021419496,-0.003634015,2.5,-6.47E-07,-0.002292581,-2.09E-06,299.9541016,299.9541016,-0.024720469,0.00385185,54.31145766,18.00005183,6.851592064,0,0,0,38,299.8311157,1,4,1,,,1.697998047,42.03323746,,,,,,,,,,,,,,,,
,3987817027,299.9541016,15.39481401,0.000737335,0.000615368,1,0.999551974,38.01703262,1.787220548,17.04999991,0.006783857,0.001791647,0.25,6.69E-05,0.000737274,6.73E-05,299.9541016,299.9541016,12.17566395,18.61396408,54.41306937,18.00177534,6.859706402,0,0,0,38,299.8309937,1,6,1,,,1.697540283,43.01075363,,,,,,,,,,,,,,,,
,3987817028,299.9541016,43.40284157,,,1,0.999551974,38.01703262,1.787281625,17.04999991,0.220060336,0.038623973,0.25,,,,299.9541016,299.9541016,18.61396408,68.19171906,54.36070026,18.00071517,6.860572815,1,0,,38,299.8322754,1,6,1,,,1.69921875,43.01075363,,,,,,,,,,,,,,,,
,3987817031,299.9541016,205.0222473,0.077117515,0.00100726,1,0.999551974,38.01703262,1.787277141,17.04999991,0.72037665,0.122943425,2.5,9.72E-05,0.07711547,0.000145817,299.9541016,299.9541016,201.9816742,208.0628204,54.08947516,18.00278306,6.862267494,0,0,0,38,299.8322754,1,6,1,,,1.702423096,43.01075363,,,,,,,,,,,,,,,,
,3987817032,299.9541016,248.2354965,0.123310014,0.000915616,1,0.999551974,38.01703262,1.787286477,17.04999991,1.152035856,0.1956648,2.5,5.68E-05,0.123306806,0.000134555,299.9541016,299.9541016,226.8205414,269.6504517,54.74916963,18.00251703,6.862630844,0,0,0,38,299.8322754,1,6,1,,,1.697998047,43.01075363,,,,,,,,,,,,,,,,
,3987817037,299.9541016,507.7580261,0.203223103,0.000753898,1,0.999551974,38.01703262,1.78727427,17.04999991,1.899696855,0.321740888,25,-9.31E-07,0.203217876,0.000127275,299.9541016,299.9541016,507.7580261,507.7580261,54.58580927,18.00313042,6.867132187,0,0,0,38,299.8347168,1,6,1,,,1.695709229,43.49951172,,,,,,,,,,,,,,,,
,3987817040,299.9541016,642.8884888,0.26884338,0.000604547,1,0.999551974,38.01703262,1.787309309,17.04999991,2.513224593,0.425215099,25,-4.65E-05,0.268836495,0.000123084,299.9541016,299.9541016,618.2948608,667.4821167,54.62567232,18.00313708,6.869668484,0,0,0,38,299.8335571,1,6,1,,,1.695556641,43.49951172,,,,,,,,,,,,,,,,
,3987817044,299.9541016,833.6135864,0.321006135,0.000479463,1,0.999551974,38.01703262,1.787301631,17.04999991,3.000857291,0.507639181,25,-6.38E-05,0.320997919,0.000138749,299.9541016,299.9541016,808.5913696,858.6358032,54.6030051,18.00581689,6.872673512,0,0,0,38,299.8362732,1,6,1,,,1.695709229,43.98826981,,,,,,,,,,,,,,,,
,3987817048,299.9541016,1035.577057,0.360773919,0.000357266,1,0.999551974,38.01703262,1.787345038,17.04999991,3.372706819,0.570490154,25,-7.71E-05,0.360764689,0.000150443,299.9541016,299.9541016,1007.588074,1063.56604,54.54360133,18.00590707,6.875239372,0,0,0,38,299.8387146,1,6,1,,,1.696624756,44.47702789,,,,,,,,,,,,,,,,
,3987817053,299.9541016,1287.949341,0.396204822,0.000239103,1,0.999551974,38.01703262,1.787277602,17.04999991,3.703818761,0.626365048,25,-9.85E-05,0.396194695,0.000151451,299.9541016,299.9541016,1260.53894,1315.359741,54.37086143,18.00636462,6.879043102,0,0,0,38,299.8434143,1,6,1,,,1.698608398,44.47702789,,,,,,,,,,,,,,,,
,3987817058,299.9541016,1533.121338,0.419455053,0.000159101,1,0.999551974,38.01703262,1.787269687,17.04999991,3.921152765,0.663105807,25,-0.000105638,0.419444334,0.000158954,299.9541016,299.9541016,1508.670532,1557.572144,54.45449568,18.00627631,6.882506371,0,0,0,38,299.8464355,1,6,1,,,1.696929932,44.47702789,,,,,,,,,,,,,,,,
,3987817064,299.9541016,1833.52124,0.437271474,0.000105551,1,0.999551974,38.01703262,1.78727566,17.04999991,4.087696448,0.691399276,25,-9.67E-05,0.437260291,0.00017915,299.9541016,299.9541016,1808.91333,1858.12915,54.57408484,18.00742161,6.886675358,0,0,0,38,299.8504333,1,6,1,,,1.704711914,45.45454788,,,,,,,,,,,,,,,,
,3987817069,299.9541016,2110.239502,0.44840155,6.34E-05,1,0.999551974,38.01703262,1.787289252,17.04999991,4.191787448,0.708922026,25,-0.00010779,0.448390089,0.000175041,299.9541016,299.9541016,2057.087891,2163.391113,54.78277966,18.00700671,6.890836239,0,0,0,38,299.8495789,1,6,1,,,1.702423096,44.96578979,,,,,,,,,,,,,,,,
,3987817076,299.9541016,2435.795166,0.455805391,4.86E-05,1,0.999551974,38.01703262,1.7872878,17.04999991,4.261042422,0.720360587,25,-0.000138049,0.455793759,0.000149441,299.9541016,299.9541016,2410.803955,2460.786377,54.65302932,18.00628247,6.894506931,0,0,0,38,299.85672,1,6,1,,,1.703186035,45.45454788,,,,,,,,,,,,,,,,
,3987817083,299.9541016,2779.346436,0.461777328,4.12E-05,1,0.999551974,38.01703262,1.787307918,17.04999991,4.316880313,0.730028998,25,-0.00011607,0.461765531,0.000175173,299.9541016,299.9541016,2754.638428,2804.054443,54.64443141,18.00868676,6.899522781,0,0,0,38,299.8630066,1,6,1,,,1.695861816,45.94330597,,,,,,,,,,,,,,,,
,3987817090,299.9541016,3128.633545,0.466019627,3.81E-05,1,0.999551974,38.01703262,1.787283581,17.04999991,4.356477484,0.736746403,25,-0.000114926,0.466007721,0.000178978,299.9541016,299.9541016,3104.211182,3153.055908,54.84999971,18.00910515,6.903732777,0,0,0,38,299.8691711,1,6,1,,,1.696929932,46.43206406,,,,,,,,,,,,,,,,
,3987817098,299.9541016,3526.346069,0.469628736,4.10E-05,1,0.999551974,38.01703262,1.787276739,17.04999991,4.390188232,0.742518684,25,-0.000108387,0.469616734,0.000187777,299.9541016,299.9541016,3501.523926,3551.168213,54.76323894,18.00918449,6.908919811,0,0,0,38,299.8765869,1,6,1,,,1.696929932,46.43206406,,,,,,,,,,,,,,,,
,3987817106,299.9541016,3920.61084,0.472378862,4.59E-05,1,0.999551974,38.01703262,1.78728676,17.04999991,4.415962864,0.746625223,25,-0.000135291,0.472366808,0.000162591,299.9541016,299.9541016,3896.617432,3944.604248,54.75776754,18.00970291,6.91358614,0,0,0,38,299.8814697,1,6,1,,,1.707611084,45.94330597,,,,,,,,,,,,,,,,
,3987817115,299.9541016,4366.289063,0.474786034,2.88E-05,1,0.999551974,38.01703262,1.787290265,17.04999991,4.438474897,0.750428926,25,-0.000136221,0.47477392,0.00016316,299.9541016,299.9541016,4341.078613,4391.499512,54.53969319,18.01076542,6.919380188,0,0,0,38,299.8843079,1,6,1,,,1.701812744,46.92082214,,,,,,,,,,,,,,,,
,3987817124,299.9541016,4820.094238,0.476732151,3.66E-05,1,0.999551974,38.01703262,1.787257038,17.04999991,4.456587666,0.753486175,25,-0.000137294,0.47671999,0.000163294,299.9541016,299.9541016,4794.964844,4845.223633,54.70070866,18.00912058,6.924090385,0,0,0,38,299.8944702,1,6,1,,,1.696777344,47.40958023,,,,,,,,,,,,,,,,
,3987817134,299.9541016,5316.176758,0.478491903,3.55E-05,1,0.999551974,38.01703262,1.787275533,17.04999991,4.473075308,0.756323613,25,-0.000132596,0.478479695,0.000169079,299.9541016,299.9541016,5291.937988,5340.415527,54.75073289,18.00967123,6.930922508,0,0,0,38,299.8980408,1,6,1,,,1.698608398,47.40958023,,,,,,,,,,,,,,,,
,3987817144,299.9541016,5818.432617,0.479922755,3.28E-05,1,0.999551974,38.01703262,1.787282932,17.04999991,4.486423212,0.758861736,25,-0.000103723,0.479910495,0.000198829,299.9541016,299.9541016,5794.02002,5842.845215,54.65381095,18.00873217,6.936343193,0,0,0,38,299.9011841,1,6,1,,,1.696014404,47.89833832,,,,,,,,,,,,,,,,
,3987817154,299.9541016,6316.353516,0.481142542,2.21E-05,1,0.999551974,38.01703262,1.787219935,17.04999991,4.497645281,0.760915214,25,-8.78E-05,0.481130242,0.000215486,299.9541016,299.9541016,6288.526367,6344.180664,54.62176418,18.00583232,6.941763401,0,0,0,38,299.9014893,1,6,1,,,1.703643799,47.40958023,,,,,,,,,,,,,,,,
,3987817165,299.9541016,6862.765381,0.482331234,3.71E-05,1,0.999551974,38.01703262,1.787192921,17.04999991,4.508722492,0.762593684,25,-0.000108342,0.482318919,0.000195678,299.9541016,299.9541016,6838.571777,6886.958984,54.89220765,18.0082738,6.947793007,0,0,0,38,299.9069214,1,6,1,,,1.697540283,47.89833832,,,,,,,,,,,,,,,,
,3987817177,299.9541016,7464.029541,0.483413998,2.73E-05,1,0.999551974,38.01703262,1.787165563,17.04999991,4.518760984,0.764384137,25,-9.89E-05,0.483401652,0.000205745,299.9541016,299.9541016,7436.214355,7491.844727,54.64677629,18.00515514,6.953772545,0,0,0,38,299.9073486,1,6,1,,,1.69631958,48.87585831,,,,,,,,,,,,,,,,
,3987817189,299.9541016,8059.038574,0.484370892,4.30E-05,1,0.999551974,38.01703262,1.787129989,17.04999991,4.527607461,0.765941126,25,-9.28E-05,0.484358519,0.000212448,299.9541016,299.9541016,8034.414063,8083.663086,54.86406902,18.00461359,6.959990978,0,0,0,38,299.9097595,1,6,1,,,1.696014404,48.38709641,,,,,,,,,,,,,,,,
,3987817201,299.9541016,8659.240723,0.485211152,3.38E-05,1,0.999551974,38.01703262,1.787158937,17.04999991,4.53557893,0.767014748,25,-0.000121521,0.485198779,0.000184224,299.9541016,299.9541016,8631.823242,8686.658203,54.7374452,18.00487255,6.965977669,0,0,0,38,299.9129333,1,6,1,,,1.705474854,49.36461639,,,,,,,,,,,,,,,,
,3987817214,299.9541016,9304.986816,0.486014792,3.60E-05,1,0.999551974,38.01703262,1.787089208,17.04999991,4.542904676,0.768331785,25,-0.000113558,0.486002396,0.00019266,299.9541016,299.9541016,9280.59082,9329.382813,54.61863767,18.00417651,6.971817017,0,0,0,38,299.9157715,1,6,1,,,1.700134277,48.87585831,,,,,,,,,,,,,,,,
,3987817227,299.9541016,9951.351563,0.486759887,4.08E-05,1,0.999551974,38.01703262,1.787061491,17.04999991,4.549780047,0.769617043,25,-0.000100963,0.486747467,0.00020569,299.9541016,299.9541016,9927.131836,9975.571289,54.74447986,18.00308686,6.978024006,0,0,0,38,299.9220581,1,6,1,,,1.693878174,49.85337448,,,,,,,,,,,,,,,,
,3987817241,299.9541016,10649.51855,0.487448664,4.41E-05,1,0.999551974,38.01703262,1.787033153,17.04999991,4.556113904,0.770891816,25,-7.99E-05,0.487436216,0.000227134,299.9541016,299.9541016,10624.29199,10674.74512,54.69992703,18.0016018,6.984258652,0,0,0,38,299.9233704,1,6,1,,,1.69631958,49.85337448,,,,,,,,,,,,,,,,
,3987817255,299.9541016,11343.68799,0.488097077,4.02E-05,1,0.999551974,38.01703262,1.787036736,17.04999991,4.562203377,0.771801532,25,-9.25E-05,0.488084624,0.00021489,299.9541016,299.9541016,11319.65625,11367.71973,54.78746943,18.00247473,6.990710735,0,0,0,38,299.9266357,1,6,1,,,1.703643799,49.85337448,,,,,,,,,,,,,,,,
,3987817270,299.9541016,12087.2207,0.488723587,4.34E-05,1,0.999551974,38.01703262,1.78701661,17.04999991,4.568013708,0.772755767,25,-9.56E-05,0.488711123,0.000212179,299.9541016,299.9541016,12062.85059,12111.59082,54.68507609,18.00005609,6.994668484,0,0,0,38,299.9325256,1,6,1,,,1.69631958,49.85337448,,,,,,,,,,,,,,,,
,3987817285,299.9541016,12838.89502,0.489315012,1.72E-05,1,0.999551974,38.01703262,1.786984925,17.04999991,4.573468579,0.773640365,25,-9.96E-05,0.489302539,0.000208465,299.9541016,299.9541016,12810.88477,12866.90527,54.81717131,18.00117189,6.989292145,0,0,0,38,299.933075,1,6,1,,,1.696624756,49.36461639,,,,,,,,,,,,,,,,
,3987817301,299.9541016,13636.8916,0.489867767,2.22E-05,1,0.999551974,38.01703262,1.786958071,17.04999991,4.578549048,0.774612922,25,-8.79E-05,0.489855277,0.000220469,299.9541016,299.9541016,13609.66699,13664.11621,54.69289238,18.00130498,6.974226952,0,0,0,38,299.9346619,1,6,1,,,1.694641113,50.34213257,,,,,,,,,,,,,,,,
,3987817317,299.9541016,14429.07861,0.490394578,5.05E-05,1,0.999551974,38.01703262,1.786961515,17.04999991,4.583555122,0.775013158,25,-0.000134451,0.490382107,0.000174244,299.9541016,299.9541016,14407.26367,14450.89355,54.74447986,18.00037086,6.96638298,0,0,0,38,299.9429626,1,6,1,,,1.700134277,50.83089066,,,,,,,,,,,,,,,,
,3987817333,299.9541016,15232.33252,0.490864828,2.83E-05,1,0.999551974,38.01703262,1.786949057,17.04999991,4.587852578,0.776143895,25,-9.25E-05,0.490852323,0.000216443,299.9541016,299.9541016,15207.7168,15256.94824,54.5811195,17.99980939,6.963619232,0,0,0,38,299.9438171,1,6,1,,,1.699981689,50.83089066,,,,,,,,,,,,,,,,
,3987817350,299.9541016,16078.21777,0.491350772,2.71E-05,1,0.999551974,38.01703262,1.786934275,17.04999991,4.592388565,0.77672127,25,-0.000112305,0.491338271,0.000196895,299.9541016,299.9541016,16053.79102,16102.64453,54.90393208,17.99958761,6.974275589,0,0,0,38,299.9433899,1,6,1,,,1.698303223,51.80840683,,,,,,,,,,,,,,,,
,3987817368,299.9541016,16970.43652,0.491804633,2.38E-05,1,0.999551974,38.01703262,1.786911218,17.04999991,4.596529316,0.777684069,25,-8.51E-05,0.491792108,0.000224377,299.9541016,299.9541016,16945.62305,16995.25,54.75229614,17.99992226,6.977296352,0,0,0,38,299.9501038,1,6,1,,,1.695404053,51.31964874,,,,,,,,,,,,,,,,
,3987817386,299.9541016,17870.95996,0.492262267,4.04E-05,1,0.999551974,38.01703262,1.786932382,17.04999991,4.60087171,0.778346843,25,-9.26E-05,0.492249739,0.000217106,299.9541016,299.9541016,17846.14648,17895.77344,54.93597885,18.00073667,6.972279549,0,0,0,38,299.9499512,1,6,1,,,1.702270508,51.80840683,,,,,,,,,,,,,,,,
,3987817404,299.9541016,18765.82422,0.492664967,3.89E-05,1,0.999551974,38.01703262,1.786887213,17.04999991,4.604532586,0.778899339,25,-9.95E-05,0.492652438,0.000210333,299.9541016,299.9541016,18741.41406,18790.23438,54.8249876,17.99901285,6.971745014,0,0,0,38,299.9528198,1,6,1,,,1.697540283,51.31964874,,,,,,,,,,,,,,,,
,3987817423,299.9541016,19710.25586,0.493095205,3.73E-05,1,0.999551974,38.01703262,1.786904825,17.04999991,4.608569555,0.779756153,25,-8.15E-05,0.493082659,0.000228607,299.9541016,299.9541016,19688.24023,19732.27148,54.5975337,17.99898209,6.97212553,0,0,0,38,299.9535522,1,6,1,,,1.701660156,53.76344299,,,,,,,,,,,,,,,,
,3987817442,299.9541016,20654.41992,0.493481863,4.64E-05,1,0.999551974,38.01703262,1.786908943,17.04999991,4.612193944,0.780368442,25,-8.16E-05,0.493469312,0.000228688,299.9541016,299.9541016,20630.00195,20678.83789,54.72728403,17.99966061,6.964035988,0,0,0,38,299.9555359,1,6,1,,,1.69708252,51.80840683,,,,,,,,,,,,,,,,
,3987817462,299.9541016,21656.50195,0.493870127,1.69E-05,1,0.999551974,38.01703262,1.786871477,17.04999991,4.615737369,0.780911348,25,-8.75E-05,0.493857575,0.000222977,299.9541016,299.9541016,21631.48242,21681.52148,54.9758419,17.99891956,6.972493172,0,0,0,38,299.9568176,1,6,1,,,1.695709229,52.78592682,,,,,,,,,,,,,,,,
,3987817482,299.9541016,22651.06445,0.49423115,2.44E-05,1,0.999551974,38.01703262,1.786892675,17.04999991,4.619158916,0.781528419,25,-8.35E-05,0.494218591,0.000227114,299.9541016,299.9541016,22623.42773,22678.70117,54.73510032,17.99998483,6.962717533,0,0,0,38,299.9523926,1,6,1,,,1.703643799,52.29716492,,,,,,,,,,,,,,,,
,3987817503,299.9541016,23696.72656,0.494590998,3.29E-05,1,0.999551974,38.01703262,1.786902285,17.04999991,4.622508099,0.782328365,25,-5.92E-05,0.494578421,0.000251544,299.9541016,299.9541016,23672.50391,23720.94922,54.89533416,17.99959734,6.955339909,0,0,0,38,299.9490967,1,6,1,,,1.701507568,52.29716492,,,,,,,,,,,,,,,,
,3987817524,299.9541016,24738.93359,0.494951259,2.80E-05,1,0.999551974,38.01703262,1.786868436,17.04999991,4.625840485,0.782582088,25,-9.15E-05,0.494938699,0.000219456,299.9541016,299.9541016,24711.49023,24766.37695,54.84530994,18.00069756,6.960331917,0,0,0,38,299.9416809,1,6,1,,,1.702880859,53.27468491,,,,,,,,,,,,,,,,
,3987817545,299.9541016,25792.17188,0.495286335,2.92E-05,1,0.999551974,38.01703262,1.786823837,17.04999991,4.62886802,0.783039877,25,-9.71E-05,0.495273776,0.000213946,299.9541016,299.9541016,25767.54492,25816.79883,54.85390785,17.99974746,6.960752964,0,0,0,38,299.9450989,1,6,1,,,1.697540283,52.29716492,,,,,,,,,,,,,,,,
,3987817567,299.9541016,26887.5957,0.495605694,2.57E-05,1,0.999551974,38.01703262,1.786839049,17.04999991,4.631864419,0.783710399,25,-8.01E-05,0.495593122,0.000231105,299.9541016,299.9541016,26865.63672,26909.55469,54.70070866,18.00038278,6.953970909,0,0,0,38,299.9448242,1,6,1,,,1.702880859,52.78592682,,,,,,,,,,,,,,,,
,3987817591,299.9541016,28006.85449,0.495922178,8.08E-05,1,0.999551974,38.01703262,1.786817015,17.04999991,4.634787098,0.784078825,25,-9.32E-05,0.495909612,0.000218137,299.9541016,299.9541016,28000.36914,28013.33984,54.85703437,17.99974218,6.947167873,0,0,0,38,299.9416809,1,4,1,,,1.696166992,53.27468491,,,,,,,,,,,,,,,,
,3987817599,299.9541016,27995.55078,0.495927809,3.65E-05,1,0.999551974,38.01703262,1.786805064,17.04999991,4.634803668,0.784116291,25,-8.96E-05,0.495915241,0.000221745,299.9541016,299.9541016,27992.74219,27998.35938,55.10246572,18.00142015,6.948627472,0,0,0,38,299.946228,1,6,1,,,1.695556641,53.27468491,,,,,,,,,,,,,,,,
,3987817622,299.9541016,26860.41504,0.495591736,3.21E-05,1,0.999551974,38.01703262,1.786856519,17.04999991,4.631757725,0.7838173,25,-6.71E-05,0.495579155,0.000244096,299.9541016,299.9541016,26838.41797,26882.41211,54.80622851,18.00007817,6.946219921,0,0,0,38,299.9416809,1,6,1,,,1.696472168,52.78592682,,,,,,,,,,,,,,,,
,3987817644,299.9541016,25766.11523,0.495259099,2.15E-05,1,0.999551974,38.01703262,1.786805635,17.04999991,4.628555631,0.783057963,25,-8.97E-05,0.495246535,0.000221312,299.9541016,299.9541016,25744.67773,25787.55273,54.80232037,18.00004161,6.935065269,0,0,0,38,299.9376526,1,6,1,,,1.69631958,52.78592682,,,,,,,,,,,,,,,,
,3987817666,299.9541016,24670.52051,0.494916119,4.31E-05,1,0.999551974,38.01703262,1.78681113,17.04999991,4.625327345,0.782735053,25,-6.65E-05,0.494903543,0.000244382,299.9541016,299.9541016,24646.26758,24694.77344,54.85781599,17.99856757,6.93519783,0,0,0,38,299.946106,1,6,1,,,1.695861816,53.27468491,,,,,,,,,,,,,,,,
,3987817687,299.9541016,23627.46289,0.494561767,2.90E-05,1,0.999551974,38.01703262,1.786792803,17.04999991,4.622000337,0.781983058,25,-8.62E-05,0.494549208,0.00022455,299.9541016,299.9541016,23602.7793,23652.14648,54.90158719,18.00058126,6.940339565,0,0,0,38,299.9402466,1,6,1,,,1.699981689,53.27468491,,,,,,,,,,,,,,,,
,3987817708,299.9541016,22581.56738,0.494193921,3.55E-05,1,0.999551974,38.01703262,1.786793128,17.04999991,4.618535743,0.781564515,25,-6.88E-05,0.494181354,0.000241819,299.9541016,299.9541016,22556.52539,22606.60938,54.86641391,17.99896814,6.937171936,0,0,0,38,299.9463806,1,6,1,,,1.696166992,52.78592682,,,,,,,,,,,,,,,,
,3987817728,299.9541016,21582.37891,0.493824868,2.92E-05,1,0.999551974,38.01703262,1.786771359,17.04999991,4.615103853,0.780545106,25,-0.000114413,0.493812334,0.000196009,299.9541016,299.9541016,21558.16211,21606.5957,54.76636546,18.0009514,6.93300724,0,0,0,38,299.9412231,1,6,1,,,1.694488525,53.76344299,,,,,,,,,,,,,,,,
,3987817747,299.9541016,20634.75391,0.493464858,3.23E-05,1,0.999551974,38.01703262,1.786795884,17.04999991,4.611719948,0.780466627,25,-6.30E-05,0.493452295,0.000247236,299.9541016,299.9541016,20609.9375,20659.57031,54.75776754,17.99902986,6.92642498,0,0,0,38,299.9416809,1,6,1,,,1.700134277,54.25220108,,,,,,,,,,,,,,,,
,3987817767,299.9541016,19638.97559,0.493053383,1.53E-05,1,0.999551974,38.01703262,1.786777839,17.04999991,4.607888162,0.779457973,25,-0.000100493,0.493040849,0.000209563,299.9541016,299.9541016,19614.5957,19663.35547,54.75151452,17.9999333,6.92573452,0,0,0,38,299.9390869,1,6,1,,,1.69631958,54.25220108,,,,,,,,,,,,,,,,
,3987817785,299.9541016,18743.72559,0.492680335,3.82E-05,1,0.999551974,38.01703262,1.786759479,17.04999991,4.604362422,0.778819158,25,-0.000104884,0.492667809,0.000204993,299.9541016,299.9541016,18724.91406,18762.53711,54.76714709,18.00193132,6.935927391,0,0,0,38,299.941803,1,6,1,,,1.694946289,54.25220108,,,,,,,,,,,,,,,,
,3987817803,299.9541016,17815.42773,0.492198165,3.93E-05,1,0.999551974,38.01703262,1.786774078,17.04999991,4.599913595,0.777941794,25,-0.000117825,0.492185655,0.000191805,299.9541016,299.9541016,17763.16797,17867.6875,54.83671202,18.00029202,6.935138226,0,0,0,38,299.940094,1,6,1,,,1.703033447,54.25220108,,,,,,,,,,,,,,,,
