[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_MOLECULAR_WEIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFO,,SAMPLE_SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,COMMENT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATATYPE,TIME,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,X,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STARTUPAXIS,Y1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Data],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),"Coil Signal"" (mV)",Range (mV),M. Quad. Signal (emu),M. Raw' (emu),"M. Raw"" (emu)",Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Position Status (code),Compressor Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
sample offset = 31.99 mm touchdown = 9.17000044137239 mm,3967786709,299.9543915,-0.021608286,-0.000759482,9.46E-07,1,0.999551974,38.01703262,1.79895108,17.96999946,-0.007142384,-0.001208563,0.25,1.17E-07,-0.000759463,-3.62E-07,299.9546814,299.9546814,-0.031132398,-0.012084173,54.20046641,18.03244783,44.8536377,0,0,0,38,299.9411011,1,4,1,,,1.724090576,41.54447937,,,,,,,,,,,,,,,,
,3967786716,299.9535522,26.32684135,0.001484706,0.000313266,1,0.999551974,38.01703262,1.798883822,17.98,0.013911265,0.002662574,0.25,3.17E-05,0.001484648,3.26E-05,299.9535522,299.9535522,20.07902527,32.57465744,54.45527731,18.03366832,44.86282349,0,0,0,38,299.9419556,1,6,1,,,1.732330322,43.01075363,,,,,,,,,,,,,,,,
,3967786718,299.9528198,106.57938,0.018891406,0.000330134,1,0.999551974,38.01703262,1.79888073,17.98,0.177589411,0.030438076,0.25,3.72E-05,0.018890897,4.91E-05,299.9526672,299.9526672,82.17623138,130.9825287,54.48966896,18.03350073,44.87687683,0,0,0,38,299.9429626,1,6,1,,,1.725006104,43.01075363,,,,,,,,,,,,,,,,
,3967786721,299.9526672,266.9963684,0.033947374,0.000292314,1,0.999551974,38.01703262,1.798879266,17.96999946,0.319175805,0.054174169,2.5,1.20E-05,0.033946494,3.34E-05,299.9526672,299.9526672,260.7961731,273.1965637,54.3974368,18.03406894,44.87849808,0,0,0,38,299.944397,1,6,1,,,1.707000732,43.01075363,,,,,,,,,,,,,,,,
,3967786723,299.9526825,353.0371704,0.053406662,0.000247,1,0.999551974,38.01703262,1.798882758,17.96999946,0.502173124,0.084999796,2.5,-5.46E-06,0.053405294,2.82E-05,299.9529724,299.9529724,328.831665,377.2426758,54.70539843,18.03208014,44.8839035,0,0,0,38,299.9416809,1,6,1,,,1.702880859,43.49951172,,,,,,,,,,,,,,,,
,3967786726,299.9538879,502.103775,0.070170981,0.000217229,1,0.999551974,38.01703262,1.798927179,17.96999946,0.659841813,0.11156031,2.5,-2.03E-05,0.070169189,2.40E-05,299.9536743,299.9536743,476.8553772,527.3521729,54.48732408,18.03048957,44.87309265,0,0,0,38,299.9421082,1,6,1,,,1.724395752,43.98826981,,,,,,,,,,,,,,,,
,3967786729,299.9538879,649.0203247,0.084763361,0.000186935,1,0.999551974,38.01703262,1.798834405,17.96999946,0.797030452,0.134683947,2.5,-3.19E-05,0.084761202,2.16E-05,299.9530945,299.9530945,624.5981445,673.4425049,54.76636546,18.03407095,44.88822556,0,0,0,38,299.9421082,1,6,1,,,1.722717285,43.49951172,,,,,,,,,,,,,,,,
,3967786733,299.9531708,851.7814636,0.101458801,0.000159212,1,0.999551974,38.01703262,1.798816928,17.96999946,0.954028125,0.161096003,2.5,-5.03E-05,0.101456226,1.37E-05,299.9526672,299.9526672,826.9378052,876.6251221,54.54985436,18.03340364,44.90335846,0,0,0,38,299.9407959,1,6,1,,,1.722717285,44.47702789,,,,,,,,,,,,,,,,
,3967786737,299.9528198,1051.142487,0.115400287,0.000131797,1,0.999551974,38.01703262,1.798823471,17.98,1.085140074,0.183145689,2.5,-6.65E-05,0.115397365,6.28E-06,299.9530945,299.9530945,1023.56781,1078.717163,54.3153658,18.03339369,44.92930222,0,0,0,38,299.9390869,1,6,1,,,1.725616455,44.96578979,,,,,,,,,,,,,,,,
,3967786743,299.9533997,1371.407471,0.13160245,9.29E-05,1,0.999551974,38.01703262,1.798802355,17.96999946,1.238113744,0.208784421,25,-9.44E-05,0.131599127,-1.14E-05,299.9533997,299.9533997,1371.407471,1371.407471,54.58033787,18.03392812,44.93659973,0,0,0,38,299.9396667,1,6,1,,,1.710357666,44.96578979,,,,,,,,,,,,,,,,
,3967786747,299.9541016,1543.658081,0.139515013,7.34E-05,1,0.999551974,38.01703262,1.798764807,17.96999946,1.312515514,0.221407776,25,-9.21E-05,0.139511483,-4.14E-06,299.9536743,299.9536743,1519.088257,1568.227905,54.52327899,18.03582301,44.92308807,0,0,0,38,299.9402466,1,6,1,,,1.710662842,44.47702789,,,,,,,,,,,,,,,,
,3967786752,299.9538269,1795.249268,0.146702451,4.86E-05,1,0.999551974,38.01703262,1.798771932,17.96999946,1.380159923,0.232686448,25,-0.000110556,0.14669875,-1.80E-05,299.9541016,299.9541016,1767.615112,1822.883423,54.3208372,18.03547757,44.94605637,0,0,0,38,299.9399414,1,6,1,,,1.710662842,44.96578979,,,,,,,,,,,,,,,,
,3967786758,299.9551086,2094.701538,0.152433356,3.35E-05,1,0.999551974,38.01703262,1.798722393,17.96999946,1.434038721,0.241759184,25,-0.000115997,0.152429505,-1.98E-05,299.9551086,299.9551086,2069.672119,2119.730957,54.74369823,18.03635878,44.96064758,0,0,0,38,299.9392395,1,6,1,,,1.725463867,45.45454788,,,,,,,,,,,,,,,,
,3967786765,299.9531097,2443.786621,0.156525537,2.27E-05,1,0.999551974,38.01703262,1.798738596,17.96999946,1.472574566,0.248103962,25,-0.0001348,0.156521602,-3.61E-05,299.9535522,299.9535522,2416.378662,2471.19458,54.57955624,18.03587123,44.97389221,0,0,0,38,299.9411011,1,6,1,,,1.712493896,45.45454788,,,,,,,,,,,,,,,,
,3967786772,299.9532471,2785.194824,0.159065973,1.61E-05,1,0.999551974,38.01703262,1.798747064,17.96999946,1.496467756,0.252213594,25,-0.000128298,0.159061968,-2.80E-05,299.9530945,299.9530945,2763.198975,2807.190674,54.64833955,18.03602501,44.99956131,0,0,0,38,299.9412231,1,6,1,,,1.71081543,45.94330597,,,,,,,,,,,,,,,,
,3967786779,299.9538879,3140.460815,0.160782337,1.35E-05,1,0.999551974,38.01703262,1.798719815,17.96999946,1.51259424,0.254921573,25,-0.000130707,0.160778288,-2.93E-05,299.9541016,299.9541016,3113.057617,3167.864014,54.73275543,18.03633959,45.00820923,0,0,0,38,299.9411011,1,6,1,,,1.705474854,45.94330597,,,,,,,,,,,,,,,,
,3967786787,299.9544067,3534.585083,0.162155003,1.23E-05,1,0.999551974,38.01703262,1.798685378,17.96999946,1.525492314,0.257016227,25,-0.000139993,0.162150922,-3.77E-05,299.9552612,299.9552612,3512.755859,3556.414307,54.78356128,18.03487173,45.00983047,0,0,0,38,299.9422302,1,6,1,,,1.711273193,46.43206406,,,,,,,,,,,,,,,,
,3967786795,299.9546204,3937.273926,0.163139191,6.91E-06,1,0.999551974,38.01703262,1.79865982,17.98,1.534706502,0.258710369,25,-0.000126187,0.163135076,-2.33E-05,299.9539795,299.9539795,3909.863525,3964.684326,54.33881466,18.03667635,45.02388382,0,0,0,38,299.9406738,1,6,1,,,1.725921631,46.92082214,,,,,,,,,,,,,,,,
,3967786804,299.9544678,4382.440186,0.164003384,9.78E-06,1,0.999551974,38.01703262,1.798662297,17.96999946,1.542833302,0.260111003,25,-0.000123678,0.163999246,-2.03E-05,299.9541016,299.9541016,4357.93457,4406.945801,54.89064439,18.03915067,45.03739548,0,0,0,38,299.9398193,1,6,1,,,1.725616455,47.89833832,,,,,,,,,,,,,,,,
,3967786813,299.9532623,4833.576172,0.164659062,1.37E-05,1,0.999551974,38.01703262,1.798673896,17.96999946,1.549029189,0.261047021,25,-0.000135388,0.164654921,-3.16E-05,299.9539795,299.9539795,4805.830078,4861.322266,54.95786444,18.03903434,45.06333923,0,0,0,38,299.9406738,1,6,1,,,1.709747314,47.89833832,,,,,,,,,,,,,,,,
,3967786823,299.9532623,5331.660889,0.165236372,1.40E-05,1,0.999551974,38.01703262,1.798657972,17.96999946,1.554453283,0.261921513,25,-0.000139947,0.165232219,-3.58E-05,299.9535522,299.9535522,5306.426758,5356.89502,54.67725981,18.03936528,45.06549835,0,0,0,38,299.941803,1,6,1,,,1.719360352,47.89833832,,,,,,,,,,,,,,,,
,3967786833,299.953476,5829.938721,0.165717248,1.36E-05,1,0.999551974,38.01703262,1.798688215,17.98,1.558992398,0.262749195,25,-0.00013385,0.165713079,-2.94E-05,299.9535522,299.9535522,5805.294922,5854.58252,54.63036209,18.0397604,45.10738754,0,0,0,38,299.9428101,1,6,1,,,1.725769043,48.38709641,,,,,,,,,,,,,,,,
,3967786843,299.9540405,6330.049805,0.166124023,1.02E-05,1,0.999551974,38.01703262,1.798654617,17.96999946,1.562786079,0.263415862,25,-0.000131349,0.16611984,-2.66E-05,299.9545288,299.9545288,6305.034668,6355.064941,54.71086983,18.04032463,45.08955002,0,0,0,38,299.9403687,1,6,1,,,1.725616455,50.34213257,,,,,,,,,,,,,,,,
,3967786854,299.9536133,6871.693115,0.166492396,1.33E-05,1,0.999551974,38.01703262,1.798627387,17.96999946,1.566221507,0.264036279,25,-0.000127356,0.166488204,-2.24E-05,299.9535522,299.9535522,6843.894531,6899.491699,55.06651081,18.0406411,45.09738541,0,0,0,38,299.9428101,1,6,1,,,1.707305908,48.38709641,,,,,,,,,,,,,,,,
,3967786866,299.9547424,7471.169189,0.166843113,1.04E-05,1,0.999551974,38.01703262,1.798633322,17.96999946,1.569548459,0.264459453,25,-0.000141846,0.166838917,-3.67E-05,299.9558105,299.9558105,7446.76123,7495.577148,54.52484224,18.04161391,45.1465683,0,0,0,38,299.9403687,1,6,1,,,1.71005249,48.38709641,,,,,,,,,,,,,,,,
,3967786878,299.9543915,8070.190186,0.167143069,1.26E-05,1,0.999551974,38.01703262,1.79860162,17.96999946,1.572312288,0.265112569,25,-0.000122717,0.167138856,-1.74E-05,299.9551086,299.9551086,8048.580078,8091.800293,54.77652663,18.0423023,45.16224289,0,0,0,38,299.9416809,1,6,1,,,1.706085205,49.36461639,,,,,,,,,,,,,,,,
,3967786890,299.9536896,8662.811523,0.167397315,1.25E-05,1,0.999551974,38.01703262,1.798581689,17.96999946,1.574691539,0.265485807,25,-0.000125781,0.167393101,-2.03E-05,299.9539795,299.9539795,8638.027344,8687.595703,54.66553538,18.04303832,45.16981125,0,0,0,38,299.9413757,1,6,1,,,1.713256836,49.36461639,,,,,,,,,,,,,,,,
,3967786903,299.9532623,9315.355469,0.167658356,1.63E-05,1,0.999551974,38.01703262,1.798647097,17.96999946,1.577198177,0.265939373,25,-0.000122766,0.167654136,-1.71E-05,299.9535522,299.9535522,9290.738281,9339.972656,54.803102,18.04136714,45.1787262,0,0,0,38,299.9416809,1,6,1,,,1.71081543,49.85337448,,,,,,,,,,,,,,,,
,3967786916,299.9527588,9962.569336,0.167887616,1.28E-05,1,0.999551974,38.01703262,1.798570564,17.96999946,1.579299979,0.266228046,25,-0.000129716,0.167883399,-2.39E-05,299.9519653,299.9519653,9937.745117,9987.393555,54.69758215,18.0417419,45.21088409,0,0,0,38,299.941803,1,6,1,,,1.711578369,49.36461639,,,,,,,,,,,,,,,,
,3967786930,299.9543304,10657.94873,0.1680904,1.46E-05,1,0.999551974,38.01703262,1.798583333,17.96999946,1.581212977,0.266583893,25,-0.00012641,0.168086169,-2.05E-05,299.9539795,299.9539795,10633.3291,10682.56836,55.05165987,18.04214459,45.23628616,0,0,0,38,299.941803,1,6,1,,,1.713256836,49.85337448,,,,,,,,,,,,,,,,
,3967786944,299.9544678,11357.89209,0.168295363,1.50E-05,1,0.999551974,38.01703262,1.798584279,17.98,1.583144266,0.266894935,25,-0.000128056,0.168291128,-2.21E-05,299.954834,299.954834,11333.09375,11382.69043,54.74760637,18.04273985,45.24790573,0,0,0,38,299.9412231,1,6,1,,,1.725616455,49.85337448,,,,,,,,,,,,,,,,
,3967786959,299.9544678,12098.63477,0.168479513,9.19E-06,1,0.999551974,38.01703262,1.798608215,17.96999946,1.584885509,0.267259501,25,-0.000120841,0.16847527,-1.47E-05,299.9541016,299.9541016,12073.8457,12123.42383,54.5865909,18.0414391,45.24601364,0,0,0,38,299.938385,1,6,1,,,1.710510254,50.34213257,,,,,,,,,,,,,,,,
,3967786974,299.953537,12845.16016,0.168660757,1.74E-05,1,0.999551974,38.01703262,1.798626749,17.96999946,1.586629055,0.267416648,25,-0.000135104,0.168656524,-2.89E-05,299.9539795,299.9539795,12819.94043,12870.37988,54.91643813,18.04255277,45.27222824,0,0,0,38,299.9366455,1,6,1,,,1.712799072,50.83089066,,,,,,,,,,,,,,,,
,3967786990,299.953476,13644.00879,0.168827887,1.58E-05,1,0.999551974,38.01703262,1.798603068,17.98,1.588182023,0.267671203,25,-0.000135966,0.168823652,-2.97E-05,299.9539795,299.9539795,13619.56543,13668.45215,54.59128067,18.04398868,45.26277161,0,0,0,38,299.9399414,1,6,1,,,1.726226807,50.83089066,,,,,,,,,,,,,,,,
,3967787006,299.9530334,14438.77393,0.168985034,1.07E-05,1,0.999551974,38.01703262,1.798520188,17.96999946,1.589585671,0.267926022,25,-0.000134191,0.168980797,-2.78E-05,299.9530945,299.9530945,14411.1709,14466.37695,54.49748525,18.04337499,45.28925323,0,0,0,38,299.9393921,1,6,1,,,1.713104248,50.34213257,,,,,,,,,,,,,,,,
,3967787022,299.9540405,15233.65674,0.169113074,1.21E-05,1,0.999551974,38.01703262,1.798571885,17.96999946,1.590832982,0.268147378,25,-0.000133126,0.16910883,-2.67E-05,299.9539795,299.9539795,15208.81543,15258.49805,54.79450408,18.04357539,45.3146553,0,0,0,38,299.9386597,1,6,1,,,1.711425781,51.31964874,,,,,,,,,,,,,,,,
,3967787039,299.9543304,16081.97363,0.169252306,7.08E-06,1,0.999551974,38.01703262,1.798574714,17.96999946,1.592147498,0.268354809,25,-0.00013468,0.169248059,-2.82E-05,299.9551086,299.9551086,16057.36621,16106.58105,55.08839641,18.04357001,45.34897614,0,0,0,38,299.9378052,1,6,1,,,1.709594727,50.83089066,,,,,,,,,,,,,,,,
,3967787057,299.9549713,16977.83008,0.169414308,1.60E-05,1,0.999551974,38.01703262,1.798554929,17.96999946,1.593645678,0.268659576,25,-0.00012939,0.169410053,-2.28E-05,299.9563904,299.9563904,16953.2168,17002.44336,54.83749365,18.04344981,45.34978485,0,0,0,38,299.9360962,1,6,1,,,1.707000732,51.31964874,,,,,,,,,,,,,,,,
,3967787075,299.9529724,17881.56641,0.169551524,1.17E-05,1,0.999551974,38.01703262,1.798582559,17.96999946,1.594964075,0.268860229,25,-0.00013171,0.169547277,-2.50E-05,299.9529724,299.9529724,17857.34766,17905.78516,55.10090246,18.04399383,45.36924362,0,0,0,38,299.9399414,1,6,1,,,1.712799072,52.29716492,,,,,,,,,,,,,,,,
,3967787093,299.9538269,18773.96484,0.169668567,1.64E-05,1,0.999551974,38.01703262,1.798575417,17.98,1.596076623,0.268939926,25,-0.000142929,0.169664322,-3.62E-05,299.9529724,299.9529724,18749.41602,18798.51367,54.84530994,18.04433755,45.37924194,0,0,0,38,299.9390869,1,6,1,,,1.711120605,51.80840683,,,,,,,,,,,,,,,,
,3967787112,299.9533234,19715.70117,0.169784835,1.15E-05,1,0.999551974,38.01703262,1.798520866,17.96999946,1.597107844,0.269205723,25,-0.000133494,0.169780585,-2.67E-05,299.9525452,299.9525452,19691.48633,19739.91602,54.92894419,18.04460612,45.39221191,0,0,0,38,299.9403687,1,6,1,,,1.710357666,52.29716492,,,,,,,,,,,,,,,,
,3967787131,299.9541779,20662.48047,0.169902371,1.15E-05,1,0.999551974,38.01703262,1.798488582,17.96999946,1.598178403,0.269428484,25,-0.000129192,0.169898113,-2.24E-05,299.9546814,299.9546814,20637.67188,20687.28906,55.14154715,18.04555629,45.39653397,0,0,0,38,299.9372253,1,6,1,,,1.71295166,52.29716492,,,,,,,,,,,,,,,,
,3967787151,299.9543304,21686.3584,0.170020315,1.28E-05,1,0.999551974,38.01703262,1.798496329,17.98,1.599298944,0.269590965,25,-0.000131991,0.170016057,-2.51E-05,299.9535522,299.9535522,21637.17188,21735.54492,54.76245731,18.04458518,45.42977524,0,0,0,38,299.9372253,1,6,1,,,1.725311279,52.78592682,,,,,,,,,,,,,,,,
,3967787171,299.9546051,22650.57422,0.170128397,1.10E-05,1,0.999551974,38.01703262,1.798487518,17.96999946,1.600308069,0.269760349,25,-0.000132129,0.170124137,-2.52E-05,299.9546814,299.9546814,22625.55859,22675.58984,54.92269116,18.04524381,45.43139648,0,0,0,38,299.9382324,1,6,1,,,1.71295166,51.80840683,,,,,,,,,,,,,,,,
,3967787192,299.9546051,23694.01172,0.170225028,1.23E-05,1,0.999551974,38.01703262,1.798477988,17.96999946,1.601213592,0.269883556,25,-0.000135224,0.170220769,-2.83E-05,299.9551086,299.9551086,23667.01953,23721.00391,54.90315045,18.04556241,45.4459877,0,0,0,38,299.9393921,1,6,1,,,1.713256836,52.29716492,,,,,,,,,,,,,,,,
,3967787213,299.9544067,24739.82813,0.170327918,1.09E-05,1,0.999551974,38.01703262,1.798513816,17.96999946,1.6022227,0.269992788,25,-0.000141573,0.170323664,-3.46E-05,299.954834,299.954834,24712.34375,24767.3125,54.93988699,18.04566984,45.48355103,0,0,0,38,299.9379578,1,6,1,,,1.728668213,52.78592682,,,,,,,,,,,,,,,,
,3967787234,299.9533234,25785.30469,0.170416827,1.08E-05,1,0.999551974,38.01703262,1.798469177,17.96999946,1.603010655,0.270183371,25,-0.000135649,0.170412574,-2.86E-05,299.9535522,299.9535522,25760.4668,25810.14258,54.93285233,18.04577968,45.48949432,0,0,0,38,299.9396667,1,6,1,,,1.726074219,53.27468491,,,,,,,,,,,,,,,,
,3967787256,299.954895,26881.13965,0.170513793,1.36E-05,1,0.999551974,38.01703262,1.798497612,17.96999946,1.603948192,0.270337313,25,-0.000136122,0.170509532,-2.91E-05,299.9541016,299.9541016,26853.37305,26908.90625,55.20954883,18.04520096,45.51219559,0,0,0,38,299.9389343,1,6,1,,,1.714630127,53.27468491,,,,,,,,,,,,,,,,
,3967787281,299.9543915,28000.20313,0.170604917,1.35E-05,1,0.999551974,38.01703262,1.7985386,17.96999946,1.604827894,0.270566282,25,-0.000127828,0.170600653,-2.07E-05,299.9541016,299.9541016,27999.76367,28000.64258,54.65850072,18.04506513,45.51840973,0,0,0,38,299.9403687,1,4,1,,,1.720581055,53.27468491,,,,,,,,,,,,,,,,
,3967787289,299.9526672,27993.01367,0.170603431,1.96E-05,1,0.999551974,38.01703262,1.798486744,17.96999946,1.604770126,0.270547979,25,-0.000128713,0.170599175,-2.16E-05,299.9526672,299.9526672,27989.82031,27996.20703,54.86954042,18.04622244,45.53462601,0,0,0,38,299.9369507,1,6,1,,,1.710357666,54.25220108,,,,,,,,,,,,,,,,
,3967787312,299.9526672,26879.28809,0.170524894,1.40E-05,1,0.999551974,38.01703262,1.798480636,17.96999946,1.604044355,0.270314289,25,-0.000140187,0.170520645,-3.31E-05,299.9526672,299.9526672,26855.10352,26903.47266,54.81560805,18.04587043,45.55408096,0,0,0,38,299.9423828,1,6,1,,,1.727142334,53.27468491,,,,,,,,,,,,,,,,
,3967787335,299.954895,25733.10156,0.170411651,1.39E-05,1,0.999551974,38.01703262,1.798482637,17.96999946,1.602989802,0.270081688,25,-0.000145793,0.170407397,-3.88E-05,299.9546814,299.9546814,25708.49219,25757.71094,54.99694587,18.04533042,45.5562439,0,0,0,38,299.9393921,1,6,1,,,1.713104248,53.76344299,,,,,,,,,,,,,,,,
,3967787356,299.9547424,24686.5957,0.17032029,1.39E-05,1,0.999551974,38.01703262,1.798424268,17.98,1.602067152,0.270001344,25,-0.000137973,0.170316032,-3.10E-05,299.9541016,299.9541016,24658.78125,24714.41016,54.69132912,18.04618191,45.57299805,0,0,0,38,299.9378052,1,6,1,,,1.712646484,53.76344299,,,,,,,,,,,,,,,,
,3967787377,299.9536133,23646.93652,0.170230771,1.22E-05,1,0.999551974,38.01703262,1.798443448,17.96999946,1.601238618,0.269881363,25,-0.000135893,0.170226517,-2.89E-05,299.9536743,299.9536743,23622.51367,23671.35938,54.73510032,18.04577712,45.59083176,0,0,0,38,299.9402466,1,6,1,,,1.708221436,53.27468491,,,,,,,,,,,,,,,,
,3967787398,299.9537506,22576.06934,0.170120341,1.54E-05,1,0.999551974,38.01703262,1.798511003,17.96999946,1.600259096,0.269713678,25,-0.000136096,0.170116087,-2.92E-05,299.9526672,299.9526672,22524.60352,22627.53516,54.91721976,18.04568905,45.58921051,0,0,0,38,299.9382324,1,6,1,,,1.708526611,53.76344299,,,,,,,,,,,,,,,,
,3967787418,299.9520416,21602.88965,0.170009445,1.36E-05,1,0.999551974,38.01703262,1.798448756,17.96999946,1.599183384,0.269401558,25,-0.000149552,0.170005209,-4.27E-05,299.9519653,299.9519653,21572.26953,21633.50977,55.32522985,18.0474975,45.61218262,0,0,0,38,299.9376526,1,6,1,,,1.711883545,54.25220108,,,,,,,,,,,,,,,,
,3967787438,299.9541168,20616.61523,0.169893617,7.88E-06,1,0.999551974,38.01703262,1.798441454,17.96999946,1.598069388,0.269323239,25,-0.000138166,0.169889365,-3.13E-05,299.9535522,299.9535522,20592.01563,20641.21484,54.77105523,18.04673449,45.61299133,0,0,0,38,299.9416809,1,6,1,,,1.710205078,53.27468491,,,,,,,,,,,,,,,,
,3967787457,299.9537659,19664.05957,0.169788257,8.57E-06,1,0.999551974,38.01703262,1.798445497,17.96999946,1.597074126,0.269202437,25,-0.00013325,0.169784004,-2.65E-05,299.9539795,299.9539795,19642.31445,19685.80469,55.13529412,18.04633302,45.63866425,0,0,0,38,299.9348145,1,6,1,,,1.712036133,53.27468491,,,,,,,,,,,,,,,,
,3967787476,299.9538269,18713.92773,0.169667575,1.46E-05,1,0.999551974,38.01703262,1.798473281,17.96999946,1.595977918,0.268927483,25,-0.000142497,0.169663329,-3.58E-05,299.9539795,299.9539795,18686.11133,18741.74414,54.91800139,18.04535962,45.63515091,0,0,0,38,299.9379578,1,6,1,,,1.71295166,54.25220108,,,,,,,,,,,,,,,,
,3967787494,299.9542542,17821.07129,0.169540726,8.43E-06,1,0.999551974,38.01703262,1.798396506,17.96999946,1.594710709,0.268758607,25,-0.000137792,0.169536477,-3.11E-05,299.9536743,299.9536743,17796.48242,17845.66016,54.93050745,18.04555137,45.65379715,0,0,0,38,299.9392395,1,6,1,,,1.710357666,54.74095917,,,,,,,,,,,,,,,,
